SEI Model,Multiplier,Param Value,Initial SOC,Days,Voltage Before (V),Voltage After (V),Delta V (V),SEI Thickness (m),Loss of Lithium Inventory (%)
electron-migration limited,1.0,8.95e-14,0.9,22,3.903959412024059,3.903580818058397,0.00037859396566197745,8.059431093502943e-09,0.04200269275605706
electron-migration limited,1.0,8.95e-14,0.9,23,3.9039594118075933,3.903567297459979,0.00039211434761421415,8.171206643175371e-09,0.04353725063455727
electron-migration limited,1.0,8.95e-14,0.9,24,3.903959411588109,3.903553988846917,0.0004054227411920408,8.281401557096498e-09,0.045050108088190655
electron-migration limited,1.0,8.95e-14,0.9,25,3.9039594113860976,3.903540854025892,0.0004185573602057957,8.390317045981939e-09,0.046545400397377534
electron-migration limited,1.0,8.95e-14,0.9,26,3.9039594111759133,3.903527917418349,0.0004314937575644606,8.497777499022411e-09,0.04802071664403229
electron-migration limited,1.0,8.95e-14,0.9,27,3.9039594123630676,3.9035151728234023,0.00044423953966532537,8.603822063102557e-09,0.049476594253619055
electron-migration limited,1.0,8.95e-14,0.9,28,3.903959412214671,3.9035025922277624,0.00045681998690838554,8.70860940788248e-09,0.050915211590194076
electron-migration limited,1.0,8.95e-14,0.9,29,3.9039594120464494,3.9034901753363327,0.0004692367101166717,8.812160467767107e-09,0.05233685609280769
electron-migration limited,1.0,8.95e-14,0.9,30,3.903959411885209,3.90347792249496,0.0004814893902489459,8.91451003561993e-09,0.05374200536117257
electron-migration limited,1.0,8.95e-14,0.9,31,3.903959411731066,3.903465836274777,0.0004935754562889194,9.015674224657614e-09,0.055130880694065354
electron-migration limited,1.0,8.95e-14,0.9,32,3.9039594115604794,3.9034538987052407,0.0005055128552386989,9.115664295271967e-09,0.05650363666180169
electron-migration limited,1.0,8.95e-14,0.9,33,3.9039594114140934,3.9034421152041237,0.0005172962099697642,9.214556206718736e-09,0.057861316038653854
electron-migration limited,1.0,8.95e-14,0.9,34,3.903959411248471,3.9034304562589908,0.0005289549894800238,9.31249518992092e-09,0.059205912759097146
electron-migration limited,1.0,8.95e-14,0.9,35,3.903959411085334,3.903418933957548,0.0005404771277861542,9.409439528272973e-09,0.060536854083792946
electron-migration limited,1.0,8.95e-14,0.9,36,3.903959410928908,3.9034075544473965,0.0005518564815116811,9.505305538871792e-09,0.06185299111737663
electron-migration limited,1.0,8.95e-14,0.9,37,3.9039594107630196,3.9033963170172203,0.0005630937457992147,9.600150684984118e-09,0.06315511279194652
electron-migration limited,1.0,8.95e-14,0.9,38,3.903959410618786,3.903385190643613,0.0005742199751730404,9.69411672076101e-09,0.06444516523072252
electron-migration limited,1.0,8.95e-14,0.9,39,3.903959410465304,3.9033741746151853,0.0005852358501186039,9.787249762184215e-09,0.06572378152159786
electron-migration limited,1.0,8.95e-14,0.9,40,3.9039594102981976,3.903363302344135,0.000596107954062397,9.879339092117964e-09,0.06698806880602604
electron-migration limited,1.0,8.95e-14,0.9,41,3.903959410134294,3.903352532289778,0.0006068778445160738,9.97069010105099e-09,0.06824221976506806
electron-migration limited,1.0,8.95e-14,0.9,42,3.903959409986669,3.9033418709709427,0.0006175390157263649,1.0061197694141856e-08,0.06948479151307652
electron-migration limited,1.0,8.95e-14,0.9,43,3.903959409832823,3.9033313214181122,0.0006280884147109589,1.0150895584134467e-08,0.07071624689062617
electron-migration limited,1.0,8.95e-14,0.9,44,3.903959409678647,3.903320869270181,0.000638540408465893,1.0239879136571765e-08,0.07193789520135851
electron-migration limited,1.0,8.95e-14,0.9,45,3.9039594095182553,3.903310520983136,0.0006488885351192408,1.0328056573940498e-08,0.07314847641647759
electron-migration limited,1.0,8.95e-14,0.9,46,3.9039594107560385,3.9033003031176596,0.0006591076383788419,1.0415265234087586e-08,0.07434575732185067
electron-migration limited,1.0,8.95e-14,0.9,47,3.903959410660034,3.9032901293529263,0.0006692813071076387,1.0502164296617837e-08,0.07553878779086176
electron-migration limited,1.0,8.95e-14,0.9,48,3.903959410522188,3.903280095822203,0.0006793146999850563,1.0588007237385348e-08,0.07671731889891475
electron-migration limited,1.0,8.95e-14,0.9,49,3.903959410396774,3.9032701603796083,0.0006892500171655769,1.0673058355709469e-08,0.07788497910064507
electron-migration limited,1.0,8.95e-14,0.9,50,3.9039594102697572,3.903260291775232,0.0006991184945253082,1.0757703018618308e-08,0.07904705912339693
electron-migration limited,1.0,8.95e-14,0.9,51,3.903959410137017,3.9032505046642436,0.00070890547277358,1.0841719912187967e-08,0.08020052058526517
electron-migration limited,1.0,8.95e-14,0.9,52,3.9039594100193904,3.9032408113177484,0.000718598701642037,1.0925005081174324e-08,0.08134393624287384
electron-migration limited,1.0,8.95e-14,0.9,53,3.903959409884531,3.9032312440783645,0.0007281658061666363,1.1007413514854448e-08,0.08247531521270446
electron-migration limited,1.0,8.95e-14,0.9,54,3.9039594097678374,3.903221703363954,0.0007377064038833758,1.1089545189584977e-08,0.08360289461825232
electron-migration limited,1.0,8.95e-14,0.9,55,3.903959409629465,3.9032122646307412,0.0007471449987237477,1.1170965114228119e-08,0.08472070242626728
electron-migration limited,1.0,8.95e-14,0.9,56,3.90395940951631,3.9032029074914467,0.0007565020248634369,1.1251702087926333e-08,0.08582913409082948
electron-migration limited,1.0,8.95e-14,0.9,57,3.9039594093911294,3.903193640618553,0.0007657687725766138,1.133182249431856e-08,0.08692910097857975
electron-migration limited,1.0,8.95e-14,0.9,58,3.9039594092568803,3.903184433956194,0.0007749753006862647,1.1411480024165585e-08,0.08802271302624831
electron-migration limited,1.0,8.95e-14,0.9,59,3.9039594082904117,3.9031752873142542,0.0007841209761574319,1.1490738127447568e-08,0.08911084143177561
electron-migration limited,1.0,8.95e-14,0.9,60,3.9039594093172885,3.903166232635566,0.0007931766817224073,1.156925383734038e-08,0.09018877747288911
electron-migration limited,1.0,8.95e-14,0.9,61,3.903959413084368,3.9031572450008043,0.0008021680835637035,1.164729712472648e-08,0.09126022769586939
electron-migration limited,1.0,8.95e-14,0.9,62,3.903959413023968,3.9031483297163403,0.0008110833076275803,1.1724768478534684e-08,0.09232382598204936
electron-migration limited,1.0,8.95e-14,0.9,63,3.90395941474791,3.903139509288727,0.0008199054591830901,1.1801515758112697e-08,0.09337748340850283
electron-migration limited,1.0,8.95e-14,0.9,64,3.9039594147215686,3.9031306973579882,0.0008287173635803669,1.1878215845491894e-08,0.09443049301775375
electron-migration limited,1.0,8.95e-14,0.9,65,3.9039594146820855,3.9031220122777865,0.0008374024042989703,1.1953924080277524e-08,0.09546988544556712
electron-migration limited,1.0,8.95e-14,0.9,66,3.9039594146559455,3.9031133344234785,0.0008460802324670169,1.2029685269543693e-08,0.09651000492411299
electron-migration limited,1.0,8.95e-14,0.9,67,3.903959414616799,3.903104737268853,0.0008546773479460867,1.2104863289908424e-08,0.09754211821164915
electron-migration limited,1.0,8.95e-14,0.9,68,3.9039594145894547,3.903096218021455,0.0008631965679999354,1.2179278294591867e-08,0.0985637560337409
electron-migration limited,1.0,8.95e-14,0.9,69,3.903959414556165,3.9030877531385633,0.0008716614176016435,1.2253443437934436e-08,0.09958196361777993
electron-migration limited,1.0,8.95e-14,0.9,70,3.9039594145292673,3.9030793474718646,0.0008800670574027336,1.2327120235170476e-08,0.10059346661304858
electron-migration limited,1.0,8.95e-14,0.9,71,3.9039594144863923,3.9030709752922923,0.000888439194099977,1.240051078326695e-08,0.10160103972572188
electron-migration limited,1.0,8.95e-14,0.9,72,3.903959414451374,3.903062718251056,0.000896696200317848,1.2473110702365545e-08,0.10259775843459806
electron-migration limited,1.0,8.95e-14,0.9,73,3.9039594144246696,3.9030544815822807,0.0009049328423889058,1.2545444823273668e-08,0.1035908279521891
electron-migration limited,1.0,8.95e-14,0.9,74,3.9039594143839578,3.9030462891240854,0.000913125259872416,1.2617527126517585e-08,0.10458044027890878
electron-migration limited,1.0,8.95e-14,0.9,75,3.903959414358963,3.9030381956407654,0.0009212187181977249,1.268888338694546e-08,0.10556008479343859
electron-migration limited,1.0,8.95e-14,0.9,76,3.9039594143291203,3.903030116036386,0.0009292982927342486,1.2760039937316087e-08,0.10653698759907115
electron-migration limited,1.0,8.95e-14,0.9,77,3.903959414293587,3.9030220828179893,0.0009373314755976025,1.2830945270597996e-08,0.1075104414262853
electron-migration limited,1.0,8.95e-14,0.9,78,3.903959414261479,3.9030141059571823,0.0009453083042965105,1.2901371336898314e-08,0.10847731551646689
electron-migration limited,1.0,8.95e-14,0.9,79,3.903959414226406,3.9030062084966586,0.0009532057297474417,1.2971150717041114e-08,0.10943531113539962
electron-migration limited,1.0,8.95e-14,0.9,80,3.903959414193004,3.902998351804802,0.0009610623882019276,1.3040779323306285e-08,0.1103912369301554
electron-migration limited,10.0,8.949999999999999e-13,0.9,2,3.9039592292875045,3.903608233915108,0.00035099537239657863,7.830982311443837e-09,0.03886633735362466
electron-migration limited,10.0,8.949999999999999e-13,0.9,3,3.9039592278675697,3.903477730300942,0.0004814975666276311,8.914495990838972e-09,0.053741812915689025
electron-migration limited,10.0,8.949999999999999e-13,0.9,4,3.903959227995446,3.9033631674245157,0.0005960605709303124,9.879451488586023e-09,0.06698961236210721
electron-migration limited,10.0,8.949999999999999e-13,0.9,5,3.903959228065518,3.903260221552066,0.0006990065134520052,1.0757813652630284e-08,0.07904857861950632
electron-migration limited,10.0,8.949999999999999e-13,0.9,6,3.903959227027469,3.903166236012831,0.0007929910146375896,1.1569215407312513e-08,0.0901882505899323
electron-migration limited,10.0,8.949999999999999e-13,0.9,7,3.903959225881227,3.9030793891932394,0.000879836687987634,1.2327201110209854e-08,0.1005945777126982
electron-migration limited,10.0,8.949999999999999e-13,0.9,8,3.9039592263125367,3.902998439512143,0.000960786800393798,1.304093752099384e-08,0.11039340972969569
electron-migration limited,10.0,8.949999999999999e-13,0.9,9,3.9039592253007154,3.9029224883635303,0.0010367369371850899,1.3717029660958596e-08,0.11967542646087281
electron-migration limited,10.0,8.949999999999999e-13,0.9,10,3.9039592242632724,3.9028507213584165,0.0011085029048558681,1.4361698718567751e-08,0.1285260381219615
electron-migration limited,10.0,8.949999999999999e-13,0.9,11,3.9039592249063495,3.902782701892284,0.001176523014065456,1.4977992916902992e-08,0.13698709352961203
electron-migration limited,10.0,8.949999999999999e-13,0.9,12,3.9039592239786263,3.9027179213494456,0.0012413026291806517,1.5569775448825286e-08,0.14511163016858575
electron-migration limited,10.0,8.949999999999999e-13,0.9,13,3.9039592230469924,3.9026559817761473,0.0013032412708451346,1.6140079708689607e-08,0.15294129327010353
electron-migration limited,10.0,8.949999999999999e-13,0.9,14,3.9039592220892283,3.9025966388050923,0.0013625832841359653,1.669064542182686e-08,0.16049996738667005
electron-migration limited,10.0,8.949999999999999e-13,0.9,15,3.903959221122615,3.9025396338233183,0.0014195872992965874,1.7223386692482166e-08,0.1678139311034954
electron-migration limited,10.0,8.949999999999999e-13,0.9,16,3.9039592201395052,3.9024847315424,0.0014744885971054167,1.774009680296993e-08,0.17490780426683727
electron-migration limited,10.0,8.949999999999999e-13,0.9,17,3.9039592212603687,3.9024317724243884,0.0015274488359802163,1.824194652538691e-08,0.18179766031748557
electron-migration limited,10.0,8.949999999999999e-13,0.9,18,3.9039592203895532,3.902380570264941,0.0015786501246122242,1.873037786574258e-08,0.18850329642637575
electron-migration limited,10.0,8.949999999999999e-13,0.9,19,3.903959219542551,3.902330998784012,0.0016282207585391895,1.920625082548622e-08,0.19503651950670076
electron-migration limited,10.0,8.949999999999999e-13,0.9,20,3.9039592186874756,3.9022829413411237,0.0016762773463518954,1.9670503570329874e-08,0.2014102095511987
electron-migration limited,10.0,8.949999999999999e-13,0.9,21,3.9039592178242124,3.9022362719141794,0.0017229459100329692,2.0124081194962468e-08,0.2076373417049524
electron-migration limited,10.0,8.949999999999999e-13,0.9,22,3.903959219069044,3.9021909255581075,0.0017682935109366582,2.0567437387715748e-08,0.2137241445843472
electron-migration limited,10.0,8.949999999999999e-13,0.9,23,3.9039592183002334,3.902146794578691,0.0018124237215424444,2.1001382231148773e-08,0.2196817397932307
electron-migration limited,10.0,8.949999999999999e-13,0.9,24,3.903959217533375,3.9021038622315682,0.0018553553018065827,2.1425934942137388e-08,0.2255103911433025
electron-migration limited,10.0,8.949999999999999e-13,0.9,25,3.903959216771953,3.9020619411940034,0.0018972755779493866,2.1842790431673317e-08,0.2312333679179801
electron-migration limited,10.0,8.949999999999999e-13,0.9,26,3.903959215998907,3.9020210347881656,0.0019381812107415186,2.2251732382862525e-08,0.23684770038573788
electron-migration limited,10.0,8.949999999999999e-13,0.9,27,3.903959217305947,3.9019810705894162,0.0019781467165307376,2.2653364677481748e-08,0.2423616791123635
electron-migration limited,10.0,8.949999999999999e-13,0.9,28,3.903959216599157,3.9019420440128796,0.002017172586277205,2.3047627710425197e-08,0.24777448579072825
electron-migration limited,10.0,8.949999999999999e-13,0.9,29,3.903959215909522,3.901903823730788,0.0020553921787342944,2.3435714591509064e-08,0.25310250058012684
electron-migration limited,10.0,8.949999999999999e-13,0.9,30,3.9039592152342952,3.9018665112100708,0.0020927040242244566,2.381643922613873e-08,0.2583294396473832
electron-migration limited,10.0,8.949999999999999e-13,0.9,31,3.903959214542012,3.9018299131825804,0.002129301359431679,2.4191721725198563e-08,0.26348166406927476
electron-migration limited,10.0,8.949999999999999e-13,0.9,32,3.9039592158501515,3.9017940352504383,0.002165180599713157,2.4561371089257632e-08,0.26855655161014624
electron-migration limited,10.0,8.949999999999999e-13,0.9,33,3.903959215214437,3.901758889620007,0.0022003255944298417,2.492518135320771e-08,0.273551274601175
electron-migration limited,10.0,8.949999999999999e-13,0.9,34,3.9039592145978466,3.901724411008323,0.0022348035895234375,2.5283763635232515e-08,0.2784742230221582
electron-migration limited,10.0,8.949999999999999e-13,0.9,35,3.9039592139673354,3.901690570555603,0.002268643411732274,2.5637290169468214e-08,0.28332776148897665
electron-migration limited,10.0,8.949999999999999e-13,0.9,36,3.903959213357048,3.901657312680036,0.002301900677012192,2.5986310338996977e-08,0.28811943238612514
electron-migration limited,10.0,8.949999999999999e-13,0.9,37,3.903959214629465,3.9016246940573867,0.002334520572078169,2.6330119965408088e-08,0.2928395681635152
electron-migration limited,10.0,8.949999999999999e-13,0.9,38,3.903959214074604,3.901592584808572,0.0023666292660315946,2.666996948566849e-08,0.2975053359455586
electron-migration limited,10.0,8.949999999999999e-13,0.9,39,3.9039592135007934,3.901561085480565,0.0023981280202285404,2.7004884411677228e-08,0.3021033571040306
electron-migration limited,10.0,8.949999999999999e-13,0.9,40,3.9039592129353293,3.901530045616414,0.002429167318915404,2.7336264031277296e-08,0.30665284226790845
electron-migration limited,10.0,8.949999999999999e-13,0.9,41,3.903959212376159,3.9014995022530083,0.0024597101231504936,2.7663708698012596e-08,0.3111483048000707
electron-migration limited,10.0,8.949999999999999e-13,0.9,42,3.9039592136177186,3.9014694694950314,0.0024897441226872097,2.798696914633301e-08,0.3155863224751556
electron-migration limited,10.0,8.949999999999999e-13,0.9,43,3.903959213109393,3.9014399208088015,0.002519292300591669,2.8306346292475573e-08,0.3199710266317197
electron-migration limited,10.0,8.949999999999999e-13,0.9,44,3.903959212590688,3.901410832786115,0.00254837980457312,2.8621941382764015e-08,0.32430380722128405
electron-migration limited,10.0,8.949999999999999e-13,0.9,45,3.9039592120601596,3.901382138819579,0.002577073240580763,2.8934535949906827e-08,0.32859539388924475
electron-migration limited,10.0,8.949999999999999e-13,0.9,46,3.903959211533409,3.9013538887002794,0.002605322833129531,2.924349055957395e-08,0.3328370078286582
electron-migration limited,10.0,8.949999999999999e-13,0.9,47,3.9039592110255237,3.90132601509107,0.0026331959344538802,2.954945734328628e-08,0.337037602081125
electron-migration limited,10.0,8.949999999999999e-13,0.9,48,3.903959212269103,3.9012986027844874,0.0026606094846157724,2.98515475688981e-08,0.3411849754647278
electron-migration limited,10.0,8.949999999999999e-13,0.9,49,3.9039592117863804,3.901271536307674,0.0026876754787061863,3.015090446090551e-08,0.34529482313195103
electron-migration limited,10.0,8.949999999999999e-13,0.9,50,3.9039592112892065,3.9012447774479737,0.0027144338412328217,3.0448012464762465e-08,0.3493737959408918
electron-migration limited,10.0,8.949999999999999e-13,0.9,51,3.903959210829195,3.901218428458887,0.002740782370307837,3.074155104045165e-08,0.353403764300964
electron-migration limited,10.0,8.949999999999999e-13,0.9,52,3.9039592103508096,3.901192391632871,0.0027668187179386017,3.1032692860898504e-08,0.3574008278523877
electron-migration limited,10.0,8.949999999999999e-13,0.9,53,3.9039592115581945,3.901166746853617,0.002792464704577391,3.13204761588608e-08,0.36135178246686905
electron-migration limited,10.0,8.949999999999999e-13,0.9,54,3.9039592111126407,3.901141403445595,0.0028178076670455354,3.1605863619327566e-08,0.3652698449034659
electron-migration limited,10.0,8.949999999999999e-13,0.9,55,3.903959210663205,3.901116320163446,0.0028428904997590543,3.188932396704867e-08,0.36916145007953105
electron-migration limited,10.0,8.949999999999999e-13,0.9,56,3.9039592102208953,3.901091722202014,0.002867488018881481,3.216829361675924e-08,0.3729914028079975
electron-migration limited,10.0,8.949999999999999e-13,0.9,57,3.903959209768269,3.901067240772162,0.002891968996106886,3.244686867216798e-08,0.37681593823189985
electron-migration limited,10.0,8.949999999999999e-13,0.9,58,3.9039592093157607,3.9010430391371163,0.0029161701786444283,3.272314528886146e-08,0.3806089185398207
electron-migration limited,10.0,8.949999999999999e-13,0.9,59,3.903959209669166,3.9010192221356825,0.002939987533483457,3.299597820275034e-08,0.38435462043531743
electron-migration limited,10.0,8.949999999999999e-13,0.9,60,3.9039592102782246,3.9009956485095945,0.0029635617686301075,3.326685734866985e-08,0.38807349937320623
electron-migration limited,10.0,8.949999999999999e-13,0.9,61,3.9039592269215104,3.900972335547139,0.002986891374371581,3.353568908330264e-08,0.39176426946315246
electron-migration limited,10.0,8.949999999999999e-13,0.9,62,3.9039592268038614,3.9009492723010917,0.0030099545027697516,3.3802547770630754e-08,0.3954279517745505
electron-migration limited,10.0,8.949999999999999e-13,0.9,63,3.903959226693355,3.900926498934731,0.0030327277586241763,3.406683910504892e-08,0.39905638706426316
electron-migration limited,10.0,8.949999999999999e-13,0.9,64,3.9039592265759344,3.9009041435190506,0.003055083056883845,3.432706909350765e-08,0.40262906443817315
electron-migration limited,10.0,8.949999999999999e-13,0.9,65,3.9039592264645506,3.900881731044147,0.0030774954204035865,3.458882311341396e-08,0.40622266513820193
electron-migration limited,10.0,8.949999999999999e-13,0.9,66,3.9039592263496026,3.90085977868656,0.003099447663042376,3.4845998103633064e-08,0.40975340065807586
electron-migration limited,10.0,8.949999999999999e-13,0.9,67,3.9039592262225056,3.9008378022659507,0.003121423956554903,3.5104243056184664e-08,0.41329882562419584
electron-migration limited,10.0,8.949999999999999e-13,0.9,68,3.9039592261083644,3.900816248052805,0.003142978055559631,3.53583626148737e-08,0.4167876133947317
electron-migration limited,10.0,8.949999999999999e-13,0.9,69,3.903959226002221,3.9007948885953363,0.0031643374068845986,3.561093384863746e-08,0.42025514434361355
electron-migration limited,10.0,8.949999999999999e-13,0.9,70,3.903959225867621,3.9007736826907804,0.0031855431768406106,3.586239714833954e-08,0.42370746457145003
electron-migration limited,10.0,8.949999999999999e-13,0.9,71,3.90395922716233,3.900752726266545,0.0032065008957848917,3.611160812598396e-08,0.42712886280696694
electron-migration limited,10.0,8.949999999999999e-13,0.9,72,3.9039592270850054,3.900732012490346,0.0032272145946592445,3.63587187291308e-08,0.4305214252252654
electron-migration limited,10.0,8.949999999999999e-13,0.9,73,3.9039592269933068,3.900711480604902,0.0032477463884048596,3.660435755578326e-08,0.4338937816254429
electron-migration limited,10.0,8.949999999999999e-13,0.9,74,3.903959226881902,3.900691166380819,0.003268060501083081,3.684817967492798e-08,0.43724119667191985
electron-migration limited,10.0,8.949999999999999e-13,0.9,75,3.903959226795137,3.900670959350358,0.0032882674447787252,3.709130575758517e-08,0.440579055858791
electron-migration limited,10.0,8.949999999999999e-13,0.9,76,3.903959226709551,3.9006510213019343,0.003308205407616782,3.73319545242035e-08,0.44388290419234977
electron-migration limited,10.0,8.949999999999999e-13,0.9,77,3.903959226609574,3.9006312371837337,0.0033279894258404497,3.757143509782849e-08,0.44717071437031564
electron-migration limited,10.0,8.949999999999999e-13,0.9,78,3.9039592265121708,3.9006116322740048,0.003347594238165996,3.7809262397011756e-08,0.45043582698127693
electron-migration limited,10.0,8.949999999999999e-13,0.9,79,3.903959226424457,3.9005922628181002,0.0033669636063566877,3.804507226160588e-08,0.45367324239177265
electron-migration limited,10.0,8.949999999999999e-13,0.9,80,3.9039592263125367,3.9005730391945583,0.0033861871179783343,3.827964735441441e-08,0.45689370575283306
interstitial-diffusion limited,0.1,1e-21,0.9,2,3.903959437033747,3.9039594221988407,1.4834906192362496e-08,5.000043084638477e-09,5.914839107390435e-07
interstitial-diffusion limited,0.1,1e-21,0.9,3,3.903959437033747,3.9039594049922193,3.204152765334811e-08,5.000064626808935e-09,8.870696888152452e-07
interstitial-diffusion limited,0.1,1e-21,0.9,4,3.903959437033747,3.903959407817946,2.921580088965925e-08,5.000086168888822e-09,1.1829566517462808e-06
interstitial-diffusion limited,0.1,1e-21,0.9,5,3.903959437033747,3.903959400315599,3.671814807759688e-08,5.000107710868193e-09,1.4786922406528902e-06
interstitial-diffusion limited,0.1,1e-21,0.9,6,3.903959437033747,3.903959392678508,4.4355239037230376e-08,5.000129252749646e-09,1.7744240778938547e-06
interstitial-diffusion limited,0.1,1e-21,0.9,7,3.903959437033747,3.903959384737645,5.229610211543445e-08,5.000150794534151e-09,2.0701615426332864e-06
interstitial-diffusion limited,0.1,1e-21,0.9,8,3.903959437033747,3.9039593788641143,5.8169632666249527e-08,5.000172336225385e-09,2.3658822385641542e-06
interstitial-diffusion limited,0.1,1e-21,0.9,9,3.903959437033747,3.9039593717040044,6.53297425046162e-08,5.000193877816912e-09,2.661614772137e-06
interstitial-diffusion limited,0.1,1e-21,0.9,10,3.903959437033747,3.9039593632781715,7.375557542488309e-08,5.000215419308331e-09,2.957339788167701e-06
interstitial-diffusion limited,0.1,1e-21,0.9,11,3.903959437033747,3.9039593560368635,8.099688342255718e-08,5.000236960705432e-09,3.253067362152251e-06
interstitial-diffusion limited,0.1,1e-21,0.9,12,3.903959437033747,3.9039593504876926,8.654605432312223e-08,5.00025850200836e-09,3.548793443997056e-06
interstitial-diffusion limited,0.1,1e-21,0.9,13,3.903959437033747,3.903959341846126,9.518762089655297e-08,5.000280043209085e-09,3.844526489160671e-06
interstitial-diffusion limited,0.1,1e-21,0.9,14,3.903959437033747,3.903959334246849,1.0278689810405695e-07,5.0003015843135366e-09,4.14025038253385e-06
interstitial-diffusion limited,0.1,1e-21,0.9,15,3.903959437033747,3.903959327340589,1.0969315811237834e-07,5.000323125322298e-09,4.435969287897024e-06
interstitial-diffusion limited,0.1,1e-21,0.9,16,3.903959437033747,3.9039593186030603,1.1843068659089795e-07,5.000344666229887e-09,4.731690495418661e-06
interstitial-diffusion limited,0.1,1e-21,0.9,17,3.903959437033747,3.903959312301847,1.2473189991979439e-07,5.0003662070518506e-09,5.027383039646338e-06
interstitial-diffusion limited,0.1,1e-21,0.9,18,3.903959437033747,3.9039593035725835,1.3346116345402947e-07,5.00038774776389e-09,5.32311501899585e-06
interstitial-diffusion limited,0.1,1e-21,0.9,19,3.903959437033747,3.9039592981375906,1.3889615635420682e-07,5.000409288389629e-09,5.6188474957252765e-06
interstitial-diffusion limited,0.1,1e-21,0.9,20,3.903959437033747,3.903959289354596,1.476791511301201e-07,5.000430828904824e-09,5.9145520197034784e-06
interstitial-diffusion limited,0.1,1e-21,0.9,21,3.903959437033747,3.903959282462947,1.54570799715259e-07,5.000452369331635e-09,6.21027155034426e-06
interstitial-diffusion limited,0.1,1e-21,0.9,22,3.903959437033747,3.9039592752210837,1.618126632685346e-07,5.000473909668439e-09,6.505993951577693e-06
interstitial-diffusion limited,0.1,1e-21,0.9,23,3.903959437033747,3.9039592690199623,1.6801378466269057e-07,5.000495449900373e-09,6.8016742034160416e-06
interstitial-diffusion limited,0.1,1e-21,0.9,24,3.903959437033747,3.903959259584682,1.7744906477545896e-07,5.000516990024905e-09,7.09741907201078e-06
interstitial-diffusion limited,0.1,1e-21,0.9,25,3.903959437033747,3.903959254838667,1.8219507991190653e-07,5.000538530078538e-09,7.393124178634025e-06
interstitial-diffusion limited,0.1,1e-21,0.9,26,3.903959437033747,3.9039592459672954,1.9106645154920443e-07,5.000560070005979e-09,7.688814434914093e-06
interstitial-diffusion limited,0.1,1e-21,0.9,27,3.903959437033747,3.9039592384877384,1.9854600852298177e-07,5.000581609853152e-09,7.98452217054546e-06
interstitial-diffusion limited,0.1,1e-21,0.9,28,3.903959437033747,3.9039592314876925,2.0554605439926377e-07,5.000603149598844e-09,8.280219930156818e-06
interstitial-diffusion limited,0.1,1e-21,0.9,29,3.903959437033747,3.9039592256728435,2.1136090344597847e-07,5.0006246892587825e-09,8.575970781521391e-06
interstitial-diffusion limited,0.1,1e-21,0.9,30,3.903959437033747,3.903959215641829,2.2139191813153047e-07,5.000646228791554e-09,8.871615946759448e-06
interstitial-diffusion limited,0.1,1e-21,0.9,31,3.903959437033747,3.903959206715845,2.303179020834989e-07,5.000667768237964e-09,9.167338120619206e-06
interstitial-diffusion limited,0.1,1e-21,0.9,32,3.903959437033747,3.9039591996857874,2.3734795950858256e-07,5.000689307592679e-09,9.463014635002764e-06
interstitial-diffusion limited,0.1,1e-21,0.9,33,3.903959437033747,3.9039591926774455,2.4435630141539377e-07,5.000710846864349e-09,9.758639464507723e-06
interstitial-diffusion limited,0.1,1e-21,0.9,34,3.903959437033747,3.9039591863871674,2.5064657949158686e-07,5.00073238603685e-09,1.005442459245387e-05
interstitial-diffusion limited,0.1,1e-21,0.9,35,3.903959437033747,3.903959181465781,2.5556796590109343e-07,5.000753925116897e-09,1.035012269312574e-05
interstitial-diffusion limited,0.1,1e-21,0.9,36,3.903959437033747,3.9039591731934005,2.638403464594319e-07,5.000775464062359e-09,1.0645832702493863e-05
interstitial-diffusion limited,0.1,1e-21,0.9,37,3.903959437033747,3.903959163777818,2.732559289952974e-07,5.000797002942376e-09,1.094152344194299e-05
interstitial-diffusion limited,0.1,1e-21,0.9,38,3.903959437033747,3.903959157912559,2.791211879404898e-07,5.000818541714955e-09,1.123719667361911e-05
interstitial-diffusion limited,0.1,1e-21,0.9,39,3.903959437033747,3.9039591524808706,2.8455287637285664e-07,5.000840080425974e-09,1.153290381239458e-05
interstitial-diffusion limited,0.1,1e-21,0.9,40,3.903959437033747,3.9039591428580698,2.941756771512871e-07,5.000861619001218e-09,1.1828621154563734e-05
interstitial-diffusion limited,0.1,1e-21,0.9,41,3.903959437033747,3.903959132523253,3.0451049370938676e-07,5.000883157446226e-09,1.2124268835123075e-05
interstitial-diffusion limited,0.1,1e-21,0.9,42,3.903959437033747,3.9039591274315355,3.0960221142350974e-07,5.000904695834601e-09,1.241996299938819e-05
interstitial-diffusion limited,0.1,1e-21,0.9,43,3.903959437033747,3.9039591226038306,3.1442991632602e-07,5.000926234149964e-09,1.2715668944451863e-05
interstitial-diffusion limited,0.1,1e-21,0.9,44,3.903959437033747,3.903959115076668,3.2195707877491486e-07,5.000947772363236e-09,1.3011313797051116e-05
interstitial-diffusion limited,0.1,1e-21,0.9,45,3.903959437033747,3.9039591018323776,3.352013693280753e-07,5.000969310398164e-09,1.3307004167018022e-05
interstitial-diffusion limited,0.1,1e-21,0.9,46,3.903959437033747,3.903959107420384,3.2961336282610887e-07,5.000990848519344e-09,1.3602800592593667e-05
interstitial-diffusion limited,0.1,1e-21,0.9,47,3.903959437033747,3.9039590916954214,3.4533832549143995e-07,5.001012386333208e-09,1.3898385788024825e-05
