Time (s),Voltage (V),Current (A),Cell Temperature,Thermocouple_2,Force,Current Shunt,CO2 from CAN (ppm),Humidity,Pressure,Status 1 ,Gas Temperature,Status 2,Thermal Conductivity,Temperature_T_type
216.292,0.071222014,0,104.8732302,97.63078153,27.69337437,-13.02652412,475,28.4,100,0,23.5,0,0.063,99.58017624
216.392,0.071182147,0,104.8732302,97.64040751,27.69984776,-13.0703572,475,28.4,100,0,23.5,0,0.063,99.58017624
216.492,0.071142281,0,104.8539047,97.57302651,27.71279456,-13.0703572,475,28.4,100,0,23.5,0,0.063,99.5733465
216.592,0.071102414,0,104.8539047,97.56340082,27.69984776,-13.0384786,475,28.4,100,0,23.5,0,0.063,99.5733465
216.692,0.070942948,0,104.8539047,97.55377517,27.64158719,-13.13411441,475,28.4,100,0,23.5,0,0.063,99.5733465
216.792,0.070942948,0,104.8345794,97.56340082,27.65453399,-13.01855447,475,28.4,100,0,23.5,0,0.063,99.5733465
216.892,0.070942948,0,104.8345794,97.50564751,27.65453399,-13.03050894,475,28.4,100,0,23.5,0,0.063,99.56310176
216.992,0.070863215,0,104.8249169,97.50564751,27.6318771,-12.92690348,477,28.4,100,0,23.5,0,0.063,99.55627184
217.092,0.070783482,0,104.8249169,97.51527296,27.65129729,-13.03449377,477,28.4,100,0,23.5,0,0.044,99.55627184
217.192,0.070703748,0,104.8345794,97.51527296,27.67395418,-12.99066069,477,28.4,100,0,23.5,0,0.044,99.55285686
217.292,0.070703748,0,104.7766048,97.50564751,27.6254037,-12.99066069,477,28.4,100,0,23.5,0,0.044,99.54602683
217.392,0.070624015,0,104.7862671,97.47677141,27.6318771,-12.96276691,477,28.4,100,0,23.5,0,0.044,99.53236655
217.492,0.070624015,0,104.7669425,97.47677141,27.66748078,-12.96276691,477,28.4,100,0,23.5,0,0.044,99.53578165
217.592,0.070544282,0,104.7766048,97.44789568,27.66100738,-12.95081243,477,28.4,100,0,23.5,0,0.044,99.53236655
217.692,0.070424682,0,104.7862671,97.45752088,27.65453399,-12.89104005,477,28.4,100,0,23.5,0,0.044,99.53236655
217.792,0.070344949,0,104.737956,97.42864539,27.60922021,-12.85517662,477,28.4,100,0,23.5,0,0.044,99.52895144
217.892,0.070305082,0,104.7669425,97.42864539,27.64158719,-12.90697935,477,28.4,100,0,23.5,0,0.044,99.51870598
217.992,0.070225349,0,104.70897,97.39977027,27.6254037,-12.86713109,477,28.4,100,0,23.5,0,0.044,99.51529079
218.092,0.070065883,0,104.7572803,97.39977027,27.6254037,-12.89502487,477,28.4,100,0,23.5,0,0.044,99.51529079
218.192,0.07010575,0,104.7186319,97.39977027,27.60922021,-12.79540423,477,28.4,100,0,23.5,0,0.044,99.50846036
218.292,0.070026016,0,104.728294,97.37089551,27.64158719,-12.914949,477,28.4,100,0,23.5,0,0.044,99.49821458
218.392,0.070065883,0,104.70897,97.34202111,27.58008992,-12.85119179,478,28.4,100,0,23.5,0,0.044,99.49821458
218.492,0.070026016,0,104.70897,97.35164587,27.60598351,-12.83525249,478,28.4,100,0,23.53125,0,0.044,99.48455327
218.592,0.06998615,0,104.6799843,97.34202111,27.59303672,-12.82329801,478,28.4,100,0,23.53125,0,0.044,99.48796863
218.692,0.069906417,0,104.6799843,97.3323964,27.60598351,-12.79141941,478,28.4,100,0,23.53125,0,0.044,99.4743071
218.792,0.069826683,0,104.7186319,97.32277172,27.59303672,-12.7595408,478,28.4,100,0,23.53125,0,0.044,99.47089167
218.892,0.06974695,0,104.6703225,97.28427342,27.60274681,-12.80337388,478,28.4,100,0,23.53125,0,0.044,99.47089167
218.992,0.069667217,0,104.6703225,97.30352249,27.58656332,-12.84322214,478,28.4,100,0,23.5,0,0.044,99.46747623
219.092,0.06962735,0,104.6606608,97.29389794,27.57685322,-12.82329801,478,28.4,100,0,23.53125,0,0.044,99.46406077
219.192,0.069667217,0,104.6316759,97.24577577,27.58656332,-12.83923731,478,28.4,100,0,23.53125,0,0.044,99.45722978
219.292,0.069547617,0,104.6509991,97.25540012,27.58332662,-12.73563185,478,28.4,100,0,23.53125,0,0.044,99.45722978
219.392,0.069467884,0,104.6220144,97.22652719,27.54772294,-12.85916144,478,28.4,100,0,23.53125,0,0.044,99.45039873
219.492,0.069388151,0,104.6220144,97.23615146,27.55743303,-12.80337388,478,28.4,100,0,23.5,0,0.044,99.45039873
219.592,0.069308418,0,104.6123529,97.20727877,27.54772294,-12.73961667,478,28.4,100,0,23.5,0,0.044,99.44698317
219.692,0.069268551,0,104.6123529,97.21690296,27.56714313,-12.65593534,478,28.4,100,0,23.5,0,0.044,99.43673639
219.792,0.069268551,0,104.6220144,97.21690296,27.51211926,-12.71570772,478,28.4,100,0,23.53125,0,0.044,99.42990512
219.892,0.069188818,0,104.6026914,97.18803051,27.52506605,-12.68382912,478,28.4,100,0,23.5,0,0.044,99.42990512
219.992,0.069109085,0,104.6123529,97.18803051,27.53153945,-12.76352563,478,28.4,100,0,23.5,0,0.044,99.42990512
220.092,0.068989485,0,104.5543849,97.15915842,27.55743303,-12.67984429,478,28.4,100,0,23.5,0,0.044,99.41965807
220.192,0.068989485,0,104.5640461,97.17840644,27.52506605,-12.66788981,478,28.4,100,0,23.5,0,0.044,99.41624234
220.292,0.068989485,0,104.5737074,97.13991057,27.54124954,-12.63202638,478,28.4,100,0,23.5,0,0.044,99.4128266
220.392,0.068869885,0,104.5737074,97.14953448,27.49593576,-12.69976842,478,28.4,100,0,23.5,0,0.044,99.40599507
220.492,0.068710419,0,104.5640461,97.13991057,27.50240916,-12.67585946,478,28.4,100,0,23.5,0,0.044,99.40599507
220.592,0.068710419,0,104.5447238,97.1302867,27.50888256,-12.69179877,478,28.4,100,0,23.5,0,0.044,99.39916346
220.692,0.068670552,0,104.5447238,97.10141534,27.46680548,-12.62405673,478,28.4,100,0,23.5,0,0.044,99.38891592
220.792,0.068670552,0,104.5543849,97.08216797,27.51535595,-12.64398086,478,28.4,100,0,23.5,0,0.044,99.39574763
220.892,0.068511086,0,104.5060796,97.09179164,27.48298897,-12.56029952,478,28.4,100,0,23.5,0,0.044,99.3786682
220.992,0.068511086,0,104.5157406,97.07254434,27.48298897,-12.6041326,478,28.4,100,0,23.5,0,0.044,99.38550003
221.092,0.068391486,0,104.5060796,97.03405024,27.49269907,-12.48857266,478,28.4,100,0,23.5,0,0.044,99.37525226
221.192,0.06835162,0,104.4867579,97.06292076,27.49269907,-12.52443609,478,28.4,100,0,23.5,0,0.044,99.36500433
221.292,0.068271886,0,104.4964187,97.01480343,27.49917246,-12.54436022,478,28.4,100,0,23.5,0,0.044,99.36842032
221.392,0.068271886,0,104.5060796,97.01480343,27.48298897,-12.55232987,478,28.4,100,0,23.5,0,0.044,99.3718363
221.492,0.068152287,0,104.4867579,97.00518009,27.48622567,-12.5881933,478,28.4,100,0,23.5,0,0.044,99.36842032
221.592,0.068072553,0,104.4674363,96.99555679,27.47004218,-12.46864853,478,28.4,100,0,23.5,0,0.044,99.35134016
221.692,0.068072553,0,104.4674363,96.98593352,27.49593576,-12.52842092,478,28.4,100,0,23.5,0,0.044,99.35134016
221.792,0.067952954,0,104.4191332,96.96668711,27.47975227,-12.48060301,478,28.4,100,0,23.5,0,0.044,99.34109184
221.892,0.068032687,0,104.4191332,96.9378178,27.46680548,-12.46864853,479,28.4,100,0,23.53125,0,0.044,99.34109184
221.992,0.067793487,0,104.4384543,96.92819478,27.45385868,-12.52443609,479,28.4,100,0,23.53125,0,0.044,99.34450796
222.092,0.067753621,0,104.4287937,96.94744087,27.418255,-12.52045127,479,28.4,100,0,23.53125,0,0.044,99.33767569
222.192,0.067753621,0,104.4191332,96.9185718,27.45709538,-12.45669406,479,28.4,100,0,23.53125,0,0.044,99.33425953
222.292,0.067713754,0,104.4287937,96.88970309,27.46680548,-12.45669406,479,28.4,100,0,23.53125,0,0.044,99.32742715
222.392,0.067634021,0,104.4191332,96.88970309,27.46680548,-12.42880028,479,28.4,100,0,23.53125,0,0.044,99.31717844
222.492,0.067594154,0,104.3708313,96.88008026,27.41178161,-12.43676993,479,28.4,100,0,23.53125,0,0.044,99.32401093
222.592,0.067514421,0,104.4094727,96.88008026,27.39883481,-12.4327851,479,28.4,100,0,23.53125,0,0.044,99.31717844
222.692,0.067434688,0,104.3901519,96.87045748,27.47004218,-12.41286097,479,28.4,100,0,23.53125,0,0.044,99.30692957
222.792,0.067354955,0,104.3804915,96.85121203,27.43443849,-12.30128586,479,28.4,100,0,23.53125,0,0.044,99.31034588
222.892,0.067275222,0,104.3901519,96.85121203,27.45062199,-12.45669406,479,28.4,100,0,23.53125,0,0.044,99.29668054
222.992,0.067275222,0,104.3708313,96.84158937,27.43767519,-12.33714929,479,28.4,100,0,23.53125,0,0.044,99.28984775
223.092,0.067155622,0,104.3515108,96.83196674,27.4150183,-12.46067888,479,28.4,100,0,23.53125,0,0.044,99.3000969
223.192,0.067155622,0,104.3708313,96.81272162,27.418255,-12.28534655,479,28.4,100,0,23.53125,0,0.044,99.28643133
223.292,0.067036022,0,104.3418507,96.79347665,27.4150183,-12.28933138,480,28.4,100,0,23.53125,0,0.044,99.28301489
223.392,0.067036022,0,104.3321906,96.79347665,27.39559811,-12.38895202,480,28.4,100,0,23.53125,0,0.044,99.27276547
223.492,0.066996156,0,104.3321906,96.7646095,27.38588802,-12.42481545,480,28.4,100,0,23.5,0,0.044,99.27276547
223.592,0.066956289,0,104.3225306,96.7646095,27.36646783,-12.38895202,480,28.4,100,0,23.5,0,0.044,99.27959844
223.692,0.066876556,0,104.3321906,96.77423184,27.36970453,-12.34910376,480,28.4,100,0,23.53125,0,0.044,99.27276547
223.792,0.066796823,0,104.3418507,96.74536493,27.39559811,-12.24948312,480,28.4,100,0,23.53125,0,0.044,99.26593243
223.892,0.066717089,0,104.3128706,96.70687627,27.32439075,-12.31722516,480,28.4,100,0,23.53125,0,0.044,99.25909932
223.992,0.066677223,0,104.2935507,96.71649837,27.33086415,-12.22557417,481,28.4,100,0,23.53125,0,0.044,99.24543287
224.092,0.066677223,0,104.3032106,96.70687627,27.33410084,-12.33316446,481,28.4,100,0,23.53125,0,0.044,99.24884951
224.192,0.066557623,0,104.2838909,96.67801019,27.29202376,-12.36504307,481,28.4,100,0,23.53125,0,0.044,99.25226613
224.292,0.066557623,0,104.2838909,96.65876633,27.32115405,-12.30925551,481,28.4,100,0,23.53125,0,0.044,99.24201621
224.392,0.06647789,0,104.2645713,96.64914447,27.30173386,-12.24151347,481,28.4,100,0,23.53125,0,0.044,99.23859953
224.492,0.066398157,0,104.2549116,96.62990085,27.34381094,-12.22557417,481,28.4,100,0,23.53125,0,0.044,99.24201621
224.592,0.066318424,0,104.2549116,96.63952264,27.31144396,-12.31324033,481,28.4,100,0,23.53125,0,0.044,99.23518284
224.692,0.066398157,0,104.2355923,96.6202791,27.32762745,-12.21760452,481,28.4,100,0,23.53125,0,0.044,99.21809908
224.792,0.066198824,0,104.2452519,96.60103572,27.28878707,-12.16580179,481,28.4,100,0,23.53125,0,0.063,99.22493264
224.892,0.06623869,0,104.2355923,96.61065739,27.28555037,-12.19369557,481,28.4,100,0,23.53125,0,0.063,99.21809908
224.992,0.066039357,0,104.2452519,96.59141409,27.27260357,-12.14587766,481,28.4,100,0,23.53125,0,0.063,99.20443175
225.092,0.065999491,0,104.2355923,96.5817925,27.25965678,-12.20565004,481,28.4,100,0,23.53125,0,0.063,99.20443175
225.192,0.066039357,0,104.2259328,96.56254944,27.24670999,-12.22158934,481,28.4,100,0,23.53125,0,0.063,99.21126545
225.292,0.066039357,0,104.2066138,96.56254944,27.23376319,-12.19369557,481,28.4,100,0,23.53125,0,0.063,99.19759797
225.392,0.065959624,0,104.1969544,96.54330654,27.26936688,-12.1219687,482,28.4,100,0,23.53125,0,0.063,99.19076412
225.492,0.065800158,0,104.1776357,96.5240638,27.24994669,-12.23354382,482,28.4,100,0,23.53125,0,0.063,99.19076412
225.592,0.065800158,0,104.1776357,96.5240638,27.2272898,-12.12993836,482,28.4,100,0,23.53125,0,0.063,99.1839302
225.692,0.065720425,0,104.1776357,96.5240638,27.19492281,-12.16181696,482,28.4,100,0,23.53125,0,0.063,99.1839302
225.792,0.065680558,0,104.1776357,96.50482121,27.214343,-12.1219687,482,28.4,100,0,23.53125,0,0.063,99.1839302
225.892,0.065640691,0,104.187295,96.49519998,27.18844942,-12.08212045,482,28.4,100,0,23.53125,0,0.044,99.17367918
225.992,0.065560958,0,104.1679764,96.48557878,27.20139621,-12.1060294,482,28.4,100,0,23.53125,0,0.044,99.1839302
226.092,0.065560958,0,104.1293398,96.47595763,27.2240531,-12.06618115,483,28.4,100,0,23.53125,0,0.044,99.1770962
226.192,0.065401492,0,104.1389989,96.46633651,27.23699989,-12.05024184,483,28.4,100,0,23.53125,0,0.044,99.16684507
226.292,0.065361625,0,104.1293398,96.4470944,27.214343,-12.12595353,483,28.4,100,0,23.53125,0,0.044,99.15317663
226.392,0.065361625,0,104.1293398,96.42785244,27.18197602,-12.13790801,483,28.4,100,0,23.53125,0,0.044,99.15317663
226.492,0.065281892,0,104.1003628,96.42785244,27.18197602,-12.15384731,483,28.4,100,0,23.53125,0,0.044,99.14975948
226.592,0.065202159,0,104.1100217,96.40861065,27.20139621,-11.98249981,483,28.4,100,0,23.53125,0,0.044,99.14292511
226.692,0.065162292,0,104.1003628,96.40861065,27.12047875,-12.11001423,483,28.4,100,0,23.53125,0,0.044,99.1395079
226.792,0.065122426,0,104.0810451,96.37974825,27.16902923,-11.99445429,484,28.4,100,0,23.53125,0,0.044,99.12925616
226.892,0.065122426,0,104.1003628,96.37012752,27.13666224,-12.0741508,484,28.4,100,0,23.53125,0,0.044,99.13609067
226.992,0.065042693,0,104.0907039,96.36050684,27.13342554,-11.99445429,484,28.4,100,0,23.53125,0,0.044,99.12925616
227.092,0.064962959,0,104.0810451,96.3508862,27.13342554,-11.99843911,484,28.4,100,0,23.53125,0,0.044,99.10533478
227.192,0.064923093,0,104.0713863,96.3220245,27.13666224,-12.0900901,484,28.4,100,0,23.53125,0,0.044,99.11216955
227.292,0.064883226,0,104.0810451,96.33164503,27.12695215,-12.01836324,484,28.4,100,0,23.53125,0,0.044,99.11216955
227.392,0.064803493,0,104.0713863,96.33164503,27.09458516,-11.96656051,484,28.4,100,0,23.53125,0,0.044,99.11558691
227.492,0.064803493,0,104.023093,96.2835428,27.08487507,-11.90678812,484,28.4,100,0,23.53125,0,0.044,99.11558691
227.592,0.064683893,0,104.0424102,96.2835428,27.05898148,-11.92272742,484,28.4,100,0,23.53125,0,0.044,99.10533478
227.692,0.06460416,0,104.0617275,96.26430218,27.12047875,-11.85498539,484,28.4,100,0,23.53125,0,0.044,99.09849994
227.792,0.064644027,0,104.003776,96.27392247,27.06869158,-11.89881847,484,28.4,100,0,23.53125,0,0.044,99.09166502
227.892,0.064564294,0,104.023093,96.25468193,27.05898148,-11.90678812,484,28.4,100,0,23.53125,0,0.044,99.09508249
227.992,0.06448456,0,104.0134345,96.25468193,27.07840167,-11.92272742,484,28.4,100,0,23.53125,0,0.044,99.08483003
228.092,0.064404827,0,104.0134345,96.23544154,27.08163837,-11.92272742,484,28.4,100,0,23.53125,0,0.073,99.0814125
228.192,0.06448456,0,104.023093,96.23544154,27.07840167,-11.89084882,485,28.4,100,0,23.53125,0,0.073,99.0745774
228.292,0.064325094,0,103.9748009,96.21620131,27.05250808,-11.88686399,485,28.4,100,0,23.53125,0,0.073,99.0814125
228.392,0.064325094,0,103.9844593,96.21620131,27.07516497,-11.94663638,485,28.4,100,0,23.53125,0,0.073,99.06432461
228.492,0.064285227,0,103.9554845,96.17772133,27.04603469,-11.86693987,485,28.4,100,0,23.53125,0,0.073,99.06774223
228.592,0.064205494,0,103.9651427,96.17772133,27.06545488,-11.77130405,485,28.4,100,0,23.53125,0,0.073,99.0745774
228.692,0.064165628,0,103.9265101,96.14886175,27.00719431,-11.85100056,485,28.4,100,0,23.53125,0,0.073,99.07115982
228.792,0.064165628,0,103.9361682,96.14886175,27.0136677,-11.91077295,485,28.4,100,0,23.53125,0,0.073,99.06090698
228.892,0.064165628,0,103.9458263,96.13924197,26.98777412,-11.78325853,487,28.4,100,0,23.53125,0,0.073,99.05065396
228.992,0.064046028,0,103.9458263,96.12000252,26.98453742,-11.91475777,487,28.4,100,0,23.53125,0,0.073,99.04723626
229.092,0.064006161,0,103.9168521,96.09114364,26.99101081,-11.80716748,487,28.4,100,0,23.53125,0,0.073,99.04381853
229.192,0.063886562,0,103.9168521,96.0815241,27.00719431,-11.79919783,487,28.4,100,0,23.53125,0,0.066,99.04040079
229.292,0.063846695,0,103.9265101,96.07190459,26.98130072,-11.87490952,487,28.4,100,0,23.53125,0,0.066,99.03356524
229.392,0.063766962,0,103.9361682,96.0815241,26.91656675,-11.83107644,487,28.4,100,0,23.53125,0,0.066,99.03356524
229.492,0.063766962,0,103.9071941,96.03342694,26.98130072,-11.85498539,487,28.4,100,0,23.53125,0,0.066,99.02672962
229.592,0.063727095,0,103.9071941,96.03342694,26.99424751,-11.88686399,487,28.4,100,0,23.53125,0,0.066,99.02672962
229.692,0.063647362,0,103.9071941,96.06228512,26.94246034,-11.85897021,487,28.4,100,0,23.53125,0,0.066,99.02672962
229.792,0.063647362,0,103.8878782,96.03342694,26.95864383,-11.7633344,487,28.4,100,0,23.53125,0,0.066,99.01989393
229.892,0.063527762,0,103.8685626,96.01418835,26.97159062,-11.75536475,487,28.4,100,0,23.53125,0,0.066,99.00964026
229.992,0.063567629,0,103.8395895,95.98533076,26.94893374,-11.77130405,487,28.4,100,0,23.53125,0,0.066,99.00280438
230.092,0.063527762,0,103.8589049,95.99494991,26.91333005,-11.75934957,487,28.4,100,0,23.53125,0,0.066,99.00622233
230.192,0.063408162,0,103.8395895,96.00456911,26.96188053,-11.83904609,487,28.4,100,0,23.53125,0,0.066,98.99255043
230.292,0.063368296,0,103.8395895,95.96609255,26.88743647,-11.7314558,487,28.4,100,0,23.53125,0,0.051,98.99938642
230.392,0.063288563,0,103.8589049,95.95647351,26.88743647,-11.72747097,487,28.4,100,0,23.53125,0,0.051,98.98571437
230.492,0.06320883,0,103.8299319,95.95647351,26.91333005,-11.7633344,487,28.4,100,0,23.53125,0,0.051,98.99596843
230.592,0.063129096,0,103.8202744,95.94685451,26.90361996,-11.75137992,487,28.4,100,0,23.53125,0,0.051,98.98913241
230.692,0.063129096,0,103.791302,95.93723554,26.91333005,-11.66371376,487,28.4,100,0,23.53125,0,0.051,98.98229631
230.792,0.063129096,0,103.8009594,95.90837888,26.84212269,-11.77528888,487,28.4,100,0,23.53125,0,0.051,98.97204203
230.892,0.063049363,0,103.7623301,95.8891413,26.84859609,-11.65175928,487,28.4,100,0,23.53125,0,0.051,98.96178758
230.992,0.063009497,0,103.7719873,95.91799773,26.87448967,-11.63581998,489,28.4,100,0,23.53125,0,0.051,98.96520575
231.092,0.062889897,0,103.7719873,95.8891413,26.87125297,-11.63581998,489,28.4,100,0,23.53125,0,0.051,98.97204203
231.192,0.06285003,0,103.7719873,95.86990387,26.90038326,-11.58003242,489,28.4,100,0,23.53125,0,0.051,98.95836939
231.292,0.06285003,0,103.7719873,95.83142948,26.87772637,-11.71551649,489,28.4,100,0,23.53125,0,0.051,98.94469646
231.392,0.062810164,0,103.7719873,95.83142948,26.88743647,-11.67965306,489,28.4,100,0,23.53125,0,0.044,98.93785988
231.492,0.062650697,0,103.7430157,95.83142948,26.8259392,-11.62785033,489,28.4,100,0,23.53125,0,0.044,98.95153296
231.592,0.062650697,0,103.7237015,95.80257409,26.84535939,-11.57206277,489,28.4,100,0,23.53125,0,0.044,98.93785988
231.692,0.062570964,0,103.7526728,95.80257409,26.8259392,-11.62785033,489,28.4,100,0,23.53125,0,0.044,98.93102323
231.792,0.062570964,0,103.7526728,95.80257409,26.83241259,-11.53221452,489,28.4,100,0,23.53125,0,0.044,98.94469646
231.892,0.062531098,0,103.7140444,95.78333736,26.8129924,-11.58800207,489,28.4,100,0,23.53125,0,0.044,98.92418651
231.992,0.062451364,0,103.7140444,95.77371905,26.8291759,-11.63581998,489,28.4,100,0,23.53125,0,0.044,98.92760488
232.092,0.062411498,0,103.7043875,95.76410078,26.83241259,-11.54018417,489,28.4,100,0,23.53125,0,0.044,98.92418651
232.192,0.062411498,0,103.6947305,95.76410078,26.8162291,-11.58003242,489,28.4,100,0,23.53125,0,0.044,98.92760488
232.292,0.062331765,0,103.6754168,95.74486435,26.79357221,-11.55612347,489,28.4,100,0,23.53125,0,0.044,98.91393128
232.392,0.062212165,0,103.6754168,95.7352462,26.85183278,-11.59995655,489,28.4,100,0,23.53125,0,0.044,98.90025739
232.492,0.062172298,0,103.6561033,95.7352462,26.80004561,-11.57206277,489,28.4,100,0,23.53125,0,0.065,98.89683888
232.592,0.062172298,0,103.6754168,95.71601,26.8259392,-11.52424486,489,28.4,100,0,23.53125,0,0.065,98.90367589
232.692,0.062132432,0,103.66576,95.70639196,26.75149514,-11.54815382,489,28.4,100,0,23.53125,0,0.065,98.89342034
232.792,0.062052698,0,103.6561033,95.69677396,26.73531164,-11.54815382,489,28.4,100,0,23.53125,0,0.065,98.88316462
232.892,0.061933099,0,103.6464466,95.70639196,26.72236485,-11.5760476,489,28.4,100,0,23.53125,0,0.065,98.89342034
232.992,0.061933099,0,103.6561033,95.69677396,26.76444193,-11.47244213,489,28.4,100,0,23.53125,0,0.065,98.88316462
233.092,0.062012832,0,103.6078203,95.65830234,26.75473183,-11.49236626,489,28.4,100,0,23.53125,0,0.065,98.87974601
233.192,0.061933099,0,103.6174768,95.64868453,26.73531164,-11.55213864,489,28.4,100,0,23.53125,0,0.065,98.87290873
233.292,0.061853365,0,103.6078203,95.61983134,26.71589145,-11.54815382,489,28.4,100,0,23.53125,0,0.065,98.86607138
233.392,0.061773632,0,103.6174768,95.61983134,26.71265475,-11.40868492,489,28.4,100,0,23.53125,0,0.065,98.87290873
233.492,0.061693899,0,103.5981638,95.61983134,26.69970796,-11.49236626,489,28.4,100,0,23.53125,0,0.065,98.84555888
233.592,0.061733766,0,103.5885074,95.59097849,26.69647126,-11.44853318,489,28.4,100,0,23.53125,0,0.086,98.85923395
233.692,0.061574299,0,103.578851,95.57174344,26.71589145,-11.36485184,489,28.4,100,0,23.53125,0,0.086,98.84214007
233.792,0.061534433,0,103.5595384,95.56212598,26.70294466,-11.36883667,487,28.4,100,0,23.53125,0,0.086,98.85923395
233.892,0.061534433,0,103.5595384,95.57174344,26.71589145,-11.48041178,487,28.4,100,0,23.53125,0,0.086,98.85923395
233.992,0.061534433,0,103.540226,95.57174344,26.66410428,-11.44056353,487,28.4,100,0,23.53125,0,0.086,98.84214007
234.092,0.0614547,0,103.5305699,95.53327381,26.68028777,-11.452518,487,28.4,100,0,23.53125,0,0.086,98.82846463
234.192,0.061414833,0,103.540226,95.5236565,26.68028777,-11.42462423,487,28.4,100,0,23.53125,0,0.086,98.83188352
234.292,0.0613351,0,103.5209138,95.50442199,26.68028777,-11.42462423,487,28.4,100,0,23.53125,0,0.086,98.82846463
234.392,0.061295233,0,103.5209138,95.51403923,26.65763088,-11.54416899,487,28.4,100,0,23.53125,0,0.086,98.81136991
